name,image_id,cc,category
Golden-headed Cisticola,323490951,Terence Alexander,mbb
Rufous Fieldwren,491114631,David Ongley,lbb
Scarlet Honeyeater,447415741,David Ongley,honeyeaters
Pacific Black Duck,196881231,Lachlan Read,ducks
Great Crested Grebe,440494351,David Irving,water_birds
Hooded Robin,407170791,Zebedee Muller,robins
Wandering Tattler,402229471,Zebedee Muller,hard_waders
Gray Goshawk,312562461,David Adam,big_raptors
Masked Lapwing,308404401,Zebedee Muller,plovers
Australian Painted-Snipe,210897781,David Sinnott,colourful_waders
Yellow-tufted Honeyeater,423242951,David Ongley,honeyeaters
Little Pied Cormorant,612132590,David Southall,cormorant
Green Catbird,608631750,JJ Harrison,bower
Tree Martin,420730401,Ged Tranter,swallows
Australian Hobby,310997101,Andreas Heikaus,small_raptors
Laughing Kookaburra,208117031,Hayley Alexander,kingfishers
Painted Firetail,172419171,Laurie Ross | Tracks Birding & Photography Tours,finches
Gray Fantail,166744591,David Irving,wagfantail
Plumed Whistling-Duck,143382891,JJ Harrison,ducks
Black-necked Stork,345835051,Ged Tranter,egrets
Speckled Warbler,306526771,Stephen Murray,lbb
Buff-banded Rail,215285991,David Irving,rail_crake
Australasian Darter,537109151,David Irving,cormorant
Australasian Grebe,552446631,Felix Watson,water_birds
Striated Thornbill,461585161,David Ongley,lbb
Square-tailed Kite,416935651,David Ongley,big_raptors
Red-backed Fairywren,284871001,Elaine Rose,fairywren
Turquoise Parrot,394378201,JJ Harrison,parrots
Jacky-winter,469122671,David Irving,lbb
Brown Honeyeater,248190851,Terence Alexander,honeyeaters
Sacred Kingfisher,311259221,David Adam,kingfishers
Willie-wagtail,388716351,David Ongley,wagfantail
Crimson Rosella,365039321,Peter Stevens,rosella
White-quilled Rock-Pigeon,361623031,David Ongley,pigeons_doves
Yellow-faced Honeyeater,188327301,JJ Harrison,honeyeaters
Little Corella,185174611,Holger Teichmann,cockatoos
Maned Duck,50526051,Luke Seitz,ducks
White Tern,610912799,Roger MacKertich,seabirds
Australian Rufous Fantail,608748752,Geoff Dennis,wagfantail
Eastern Rosella,477882021,David Irving,rosella
Buller's Albatross,463448401,Louis Backstrom,seabirds
Southern Fulmar,344259721,Anonymous,seabirds
Letter-winged Kite,172980321,Laurie Ross | Tracks Birding & Photography Tours,small_raptors
Banded Stilt,32017191,Luke Seitz,colourful_waders
Ground Cuckooshrike,349938001,Michael Daley,cuckoos
Common Bronzewing,609650982,Elspeth M,pigeons_doves
Eastern Yellow Robin,472230091,Felix Watson,robins
Budgerigar,323459801,Mat Gilfedder,parrots
Little Tern,512017431,Martin Anderson,seabirds
Restless Flycatcher,469176061,Zebedee Muller,wagfantail
Southern Emuwren,448237571,Timothy Paasila,walking_birds
Spotted Quail-thrush,399973281,Timothy Paasila,ground_mbb
Tawny Frogmouth,192727681,Malcolm Graham,owl
Topknot Pigeon,475067211,David Ongley,pigeons_doves
Rainbow Bee-eater,496939101,Julie Clark,honeyeaters
Australasian Darter,202044241,Enoch Bultreys,cormorant
Pied Oystercatcher,548915631,Martin Anderson,plovers
Pied Butcherbird,214085891,David Irving,black_white
Australian King-Parrot,164828871,Lance Rathbone,parrots
Pacific Black Duck,159838971,Ian Hearn,ducks
Gray-crowned Babbler,351455411,David Ongley,mbb
Red-capped Plover,251191161,Michael Daley,plovers
Bar-breasted Honeyeater,189890671,Ged Tranter,honeyeaters
Lewin's Honeyeater,188839611,Terry Gallagher,honeyeaters
Rainbow Lorikeet,174831031,Lucas Brook,parrots
Australian Fairy Tern,305405951,Louis Backstrom,seabirds
Scarlet Robin,250048321,JJ Harrison,robins
Superb Lyrebird,39449771,Peter Taylor,ground_birds
Pied Cormorant,609879311,Martin Anderson,cormorant
Australasian Shoveler,306008461,JJ Harrison,ducks
Pink Robin,202135671,JJ Harrison,robins
Red-kneed Dotterel,186671201,Michael Daley,plovers
White-capped Albatross,466232631,Michael Daley,seabirds
Barn Owl,430966671,Brett Mezen,owl
Pied Stilt,85747211,Hayley Alexander,colourful_waders
Southern Royal Albatross,429854311,Paul Brooks,seabirds
Striated Fieldwren,593559681,David Sinnott,lbb
Sacred Kingfisher,159992391,Steven McBride,kingfishers
Pink Cockatoo,475071491,Felix Watson,cockatoos
Little Pied Cormorant,166439151,Ian Hearn,cormorant
Variegated Fairywren,123799101,Mat Gilfedder,fairywren
Mangrove Robin,213690641,Laurie Ross | Tracks Birding & Photography Tours,robins
Painted Buttonquail,397984871,David Ongley,quails
Pilotbird,221079171,David Irving,ground_birds
Double-barred Finch,466542241,David Ongley,finches
White-capped Albatross,228924821,James Kennerley,seabirds
Noisy Pitta,131511211,JJ Harrison,ground_birds
White-winged Chough,472974991,Zebedee Muller,black_white
White-faced Heron,311776651,Ken Tay,herons
Pacific Heron,165380631,Ged Tranter,herons
Jacky-winter,456663661,Andreas Heikaus,lbb
Jacky-winter,394617591,JJ Harrison,lbb
Brolga,350362251,Ricky Goodyear,egrets
Australian King-Parrot,312609951,Hayley Alexander,parrots
Yellow-throated Honeyeater,191547781,Laurie Ross | Tracks Birding & Photography Tours,honeyeaters
Australasian Figbird,152231181,Terence Alexander,honeyeaters
Southern Boobook,525107671,David Ongley,owl
Yellow Chat,184444371,Marc Gardner,little_colourful_birds
Weebill,346424171,Bella Gray,lbb
Wedge-tailed Shearwater,255813861,Michael Daley,seabirds
Superb Fairywren,137212101,Terence Alexander,fairywren
Indian Yellow-nosed Albatross,465973371,Martin Anderson,seabirds
Red-kneed Dotterel,198260151,Marco Valentini,plovers
Little Corella,431415051,Zebedee Muller,cockatoos
Golden-headed Cisticola,183672241,Stephen Murray,mbb
Pied Oystercatcher,303571591,Zebedee Muller,plovers
Australian Ibis,192323481,Doug Gochfeld,black_white
Crested Bellbird,469059031,Mansour Vahedi,little_colourful_birds
Leaden Flycatcher,262074331,Cary Lewis,wagfantail
Striated Grasswren,251832121,David Sinnott,lbb
Sooty Albatross,569598031,JJ Harrison,seabirds
Restless Flycatcher,476975941,David Irving,wagfantail
Amsterdam Albatross,414292511,JJ Harrison,seabirds
Antarctic Prion,251763511,Chris Burwell,seabirds
Lewin's Honeyeater,209492971,Terence Alexander,honeyeaters
Black-faced Cormorant,135823791,Hayley Alexander,cormorant
Far Eastern Curlew,113280731,Lucas Brook,hard_waders
Orange-bellied Parrot,83854551,Ian Davies,parrots
Pacific Heron,454352931,Zebedee Muller,herons
Royal Spoonbill,90943231,Michael Daley,egrets
White-faced Heron,459923421,Zebedee Muller,herons
Australian Crake,465743291,David Ongley,rail_crake
Latham's Snipe,135604661,Ged Tranter,colourful_waders
Double-barred Finch,404108521,David Irving,finches
Crested Pigeon,196881711,Lachlan Read,pigeons_doves
Pacific Reef-Heron,393122941,Anonymous,herons
Sahul Sunbird,489192481,Julie Clark,little_colourful_birds
Flame Robin,441143071,Zebedee Muller,robins
Pink Cockatoo,438120411,Martin Anderson,cockatoos
Red-necked Stint,208118331,Hayley Alexander,hard_waders
Brown Cuckoo-Dove,240720731,David Irving,pigeons_doves
Australasian Grebe,244901271,Malcolm Graham,water_birds
Shining Bronze-Cuckoo,211229721,James Kennerley,cuckoos
Carpentarian Grasswren,186093721,Laurie Ross | Tracks Birding & Photography Tours,lbb
Budgerigar,54857231,Luke Seitz,parrots
Shining Bronze-Cuckoo,444271421,Michael Daley,cuckoos
Rose Robin,440726161,David Ongley,robins
Mangrove Gerygone,361592571,Stephen Murray,lbb
Rose-crowned Fruit-Dove,349284241,David Ongley,pigeons_doves
Spotted Quail-thrush,250045641,JJ Harrison,ground_mbb
Brahminy Kite,389637991,David Ongley,big_raptors
Common Bronzewing,378191781,Alfons  Lawen,pigeons_doves
Fan-tailed Cuckoo,370155441,Zebedee Muller,cuckoos
Ground Cuckooshrike,592751671,Laurie Ross | Tracks Birding & Photography Tours,cuckoos
Golden-headed Cisticola,471408431,Ricky Goodyear,mbb
Pied Currawong,485825531,David Irving,black_white
Gray Fantail,361239031,David Southall,wagfantail
Galah,149530081,Kent Warner,cockatoos
Blue-faced Honeyeater,50536691,Luke Seitz,honeyeaters
Eastern Spinebill,295612881,Chris Murray,little_colourful_birds
Sooty Owl,318336671,Michael Daley,owl
Southern Boobook,183596711,Alexander Babych,owl
Striated Fieldwren,547918081,Cary Lewis,lbb
Black-winged Petrel,293457021,David Irving,seabirds
Southern Royal Albatross,262998771,Paul Brooks,seabirds
Rainbow Bee-eater,172828851,Terence Alexander,honeyeaters
Hooded Robin,431429321,Chris Murray,robins
Pied Stilt,196881291,Lachlan Read,colourful_waders
Galah,50525491,Luke Seitz,cockatoos
Superb Parrot,465983871,Julie Clark,parrots
Lovely Fairywren,542738391,Mary Clarke,fairywren
White-winged Chough,511663761,Nik Mulconray,black_white
Rufous Treecreeper,457036781,Peter Lowe,lbb
Chestnut-breasted Quail-thrush,437742871,JJ Harrison,ground_mbb
Pacific Reef-Heron,403912331,Michael Daley,herons
Golden-shouldered Parrot,348163751,Barry Deacon,parrots
Blue-billed Duck,209489501,JJ Harrison,ducks
Maned Duck,186956811,Ged Tranter,ducks
Ruddy Turnstone,182734351,Terence Alexander,colourful_waders
Short-tailed Grasswren,173691651,Laurie Ross | Tracks Birding & Photography Tours,lbb
Red-necked Avocet,172908281,JJ Harrison,colourful_waders
Southern Boobook,351763441,JJ Harrison,owl
Scarlet Robin,250048311,JJ Harrison,robins
White-eared Monarch,224937581,Wayne Schulz,little_colourful_birds
Shining Flycatcher,51741041,Terence Alexander,wagfantail
Red-rumped Parrot,483758431,Felix Watson,parrots
Striated Heron,612693504,Ian Mo,herons
Red-winged Parrot,608202121,Elspeth M,parrots
Rose-crowned Fruit-Dove,121771241,Mat Gilfedder,pigeons_doves
Western Bristlebird,292949861,Doug Gochfeld,mbb
White-throated Nightjar,532197561,David Ongley,owl
Dusky Grasswren,300673051,Nik Mulconray,lbb
Spotted Bowerbird,589912381,Elspeth M,bower
Squatter Pigeon,474286201,Nik Mulconray,pigeons_doves
Yellow-tufted Honeyeater,468377631,JJ Harrison,honeyeaters
Straw-necked Ibis,312171621,Andreas Heikaus,black_white
Red-backed Fairywren,248198311,Jill Duncan &  Ken Bissett,fairywren
Double-barred Finch,231527661,Terence Alexander,finches
Tasmanian Nativehen,176145261,Stefan Hirsch,water_birds
Australian Raven,127540851,JJ Harrison,black_white
Splendid Fairywren,82230861,Ian Davies,fairywren
Splendid Fairywren,82230811,Ian Davies,fairywren
Cockatiel,63888951,Frank Coman,parrots
Galah,455492491,Zebedee Muller,cockatoos
Australian Magpie,180161091,Kent Warner,black_white
Australasian Swamphen,252980141,Geoffrey Groom,water_birds
Yellow-faced Honeyeater,239269151,Cary Lewis,honeyeaters
Scarlet Honeyeater,216227971,Barry Deacon,honeyeaters
Golden Whistler,159411481,Lucas Brook,songbird
Black Grasswren,103330271,Laurie Ross | Tracks Birding & Photography Tours,lbb
Nankeen Kestrel,46729411,David Adam,small_raptors
Eastern Spinebill,300403811,Cary Lewis,little_colourful_birds
Nankeen Night Heron,494685911,Jill Duncan &  Ken Bissett,herons
Little Pied Cormorant,612132629,David Southall,cormorant
Rose Robin,571062961,David Ongley,robins
