name,image_id,cc,category
Mountain Bluebird,454881821,Mason Maron,little_colourful_birds
Semipalmated Plover,331127091,Mason Maron,plovers
Killdeer,287345321,Mason Maron,plovers
Short-billed Gull,390981231,Mason Maron,seabirds
Surfbird,261388341,Tyler Ficker,hard_waders
Chestnut-backed Chickadee,216270821,Mason Maron,tit
Gray-crowned Rosy-Finch,611178889,Nathan Wall,finches
American White Pelican,229543691,Mason Maron,water_birds
Veery,476610461,Mason Maron,ground_mbb
Pine Siskin,278541611,Mason Maron,little_colourful_birds
Red-winged Blackbird,533086861,Katie Warner,ground_mbb
Ruby-crowned Kinglet,389954841,Mason Maron,lbb
Black-throated Green Warbler,508260211,Mason Maron,lbb
Snow Bunting,304157111,Mason Maron,lbb
Ring-necked Pheasant,484408801,Mason Maron,walking_birds
Pacific Wren,507999611,Mason Maron,lbb
Surfbird,284493641,Mason Maron,hard_waders
Pacific Loon,635590274,Janine Schutt,puffin_and_co
Northern Pygmy-Owl,609618462,Nathan Wall,owl
Snow Bunting,302620991,Mason Maron,lbb
Sharp-shinned Hawk,373195831,Mason Maron,big_raptors
Pine Grosbeak,626405506,Mason Maron,finches
American Avocet,342141211,Mason Maron,colourful_waders
Savannah Sparrow,259299901,Mason Maron,lbb
Golden-crowned Kinglet,50087211,Jacob McGinnis,lbb
Swainson's Hawk,326993361,Mason Maron,big_raptors
Rock Sandpiper,287645601,Mason Maron,plovers
Black-bellied Plover,312138611,Garrett Hughes,plovers
Hutton's Vireo,625551719,Mason Maron,lbb
Bald Eagle,285750531,Mason Maron,big_raptors
Great Horned Owl,543321491,Brent Angelo,owl
Mourning Dove,278637151,Mason Maron,pigeons_doves
Warbling Vireo,460582561,Mason Maron,lbb
South Polar Skua,254614491,Mason Maron,seabirds
Nazca Booby,609593428,Liam Hutcheson,seabirds
Rock Sandpiper,184222441,Kevin Vande Vusse,plovers
Great Gray Owl,628333477,Xin Cen,owl
Violet-green Swallow,230600001,Garrett Hughes,swallows
Black-footed Albatross,174356001,Jonathan Eckerson,seabirds
Rock Pigeon,415443351,Christian Hagenlocher,pigeons_doves
Swainson's Hawk,327302041,Mason Maron,big_raptors
Marbled Murrelet,217129231,Eric Ellingson,puffin_and_co
Bewick's Wren,282064841,Mason Maron,lbb
Ring-necked Duck,521419071,Mason Maron,ducks
Violet-green Swallow,330991381,Katie Warner,swallows
Killdeer,399493761,Katie Warner,plovers
Common Yellowthroat,241557611,Mason Maron,little_colourful_birds
Chestnut-backed Chickadee,302089001,Mason Maron,tit
Chestnut-collared Longspur,624709383,Mason Maron,lbb
Northern Pygmy-Owl,615196639,Nathan Wall,owl
Bald Eagle,51807291,Tony V,big_raptors
Siberian Accentor,217651061,Matthew Grube,mbb
Pigeon Guillemot,633261620,Xin Cen,pigeons_doves
White-crowned Sparrow,330784011,Mason Maron,lbb
Marbled Godwit,634620743,Mason Maron,hard_waders
Brandt's Cormorant,301656361,Garrett Hughes,cormorant
Black-headed Grosbeak,235646161,Mason Maron,finches
Anna's Hummingbird,47325151,Steven Mlodinow,hummingbird
Semipalmated Plover,330270041,Mason Maron,plovers
Lapland Longspur,610738808,Mason Maron,lbb
Hutton's Vireo,446898881,Mason Maron,lbb
Ruby-crowned Kinglet,389954811,Mason Maron,lbb
Anna's Hummingbird,208508961,Mason Maron,hummingbird
Red Crossbill,455708481,Mason Maron,little_colourful_birds
Black Oystercatcher,626576443,Rhianna Truex,plovers
Rufous Hummingbird,305553301,Mason Maron,hummingbird
Pine Grosbeak,626427538,Trillium Magus,finches
Swallow-tailed Gull,67928421,Amar Ayyash,swallows
American Coot,312179081,Mason Maron,water_birds
Mallard,230167401,Mason Maron,ducks
Purple Finch,228862071,Mason Maron,finches
Northern Harrier,315587181,Ken Pitts,big_raptors
Northern Harrier,533086261,Katie Warner,big_raptors
Chestnut-backed Chickadee,269945521,Ian Davies,tit
Red-tailed Hawk,393110761,Ken Pitts,big_raptors
Bewick's Wren,121818761,Ryan Schain,lbb
Red-breasted Sapsucker,283305001,Mason Maron,woodpecker
Ring-necked Duck,633146229,Mason Maron,ducks
Yellow-rumped Warbler,630734530,Mason Maron,lbb
Black-chinned Hummingbird,257637921,Mason Maron,hummingbird
Harris's Sparrow,384860941,Seymore Gulls,lbb
Say's Phoebe,572706711,Mason Maron,robins
Snowy Owl,73880741,Eric Ellingson,owl
Pacific Wren,224692871,Mason Maron,lbb
Black-backed Woodpecker,558816261,Nathan Wall,woodpecker
Tufted Puffin,347905291,David McQuade,puffin_and_co
Northern Hawk Owl,626427001,Mason Maron,big_raptors
Harlequin Duck,537275761,Mason Maron,ducks
Bald Eagle,285750501,Mason Maron,big_raptors
Pacific Wren,281217291,Mason Maron,lbb
White-headed Woodpecker,182017111,Paul Maury,woodpecker
California Gull,310589881,Danny Tipton,seabirds
Mallard,317843691,Mason Maron,ducks
Varied Thrush,28703721,Graham Gerdeman,ground_mbb
Marbled Godwit,508382721,Joey McCracken,hard_waders
Pacific Wren,633369380,Mason Maron,lbb
American Dipper,630207261,Mason Maron,mbb
Red-breasted Sapsucker,475308101,Mason Maron,woodpecker
Rock Sandpiper,532118171,Liam Hutcheson,plovers
American Crow,174367541,Jonathan Eckerson,black_white
Anna's Hummingbird,189497751,Mason Maron,hummingbird
Marbled Godwit,623600342,Dylan Osterhaus,hard_waders
Green-winged Teal,323400201,Mason Maron,ducks
Barn Swallow,227073431,Mason Maron,swallows
Tree Swallow,226950991,Mason Maron,swallows
Canyon Wren,326621771,Mason Maron,lbb
Western Grebe,75800841,Joshua  Glant,water_birds
Steller's Jay,263002621,Mason Maron,robins
Redpoll,611133610,Mason Maron,lbb
Brandt's Cormorant,621794096,Mason Maron,cormorant
Trumpeter Swan,614128875,Andrew Thomas 🦅🪶,geese
Killdeer,399493851,Katie Warner,plovers
Killdeer,399493801,Katie Warner,plovers
Virginia Rail,285950491,Mason Maron,rail_crake
Calliope Hummingbird,477711431,Mason Maron,hummingbird
Killdeer,333245841,Mason Maron,plovers
Prairie Falcon,393786881,Mason Maron,small_raptors
Least Sandpiper,334119751,Mason Maron,plovers
Hudsonian Godwit,333256571,Mason Maron,hard_waders
Mountain Chickadee,69548921,Tanner Martin,tit
Lesser Goldfinch,282340351,Mason Maron,finches
Northern Harrier,313939941,Ken Pitts,big_raptors
Black-headed Grosbeak,164570411,Eric Ellingson,finches
Marsh Wren,619536821,Christopher Carlson,lbb
American Golden-Plover,369325441,Timothy Garland,plovers
Wood Duck,281436621,Mason Maron,ducks
Tropical Kingbird,626559129,Liam Hutcheson,wagfantail
Pileated Woodpecker,150625441,Mason Maron,woodpecker
Northern Pygmy-Owl,615196458,Nathan Wall,owl
Pacific Wren,202580051,Garrett Hughes,lbb
Black-footed Albatross,328270421,Danny Tipton,seabirds
MacGillivray's Warbler,479250091,Mason Maron,lbb
Pygmy Nuthatch,608306999,Micah Anderson,lbb
Snowy Plover,610449893,Mason Maron,plovers
Hammond's Flycatcher,479725521,Mason Maron,wagfantail
Ruddy Turnstone,305925031,Garrett Hughes,colourful_waders
Rock Pigeon,310588771,Danny Tipton,pigeons_doves
Short-eared Owl,613298634,Katie Warner,owl
Prairie Falcon,302179881,Mason Maron,small_raptors
Western Tanager,479582331,Mason Maron,little_colourful_birds
Great Horned Owl,316138371,Mason Maron,owl
Heermann's Gull,610803049,Nathan Wall,seabirds
Boreal Owl,180048841,Christian Hagenlocher,owl
Hairy Woodpecker,181116921,Mason Maron,woodpecker
Barred Owl,384518201,Katie Warner,owl
Red-footed Booby,622192275,Mason Maron,seabirds
Tree Swallow,322331481,Mason Maron,swallows
Semipalmated Plover,635280013,Mason Maron,plovers
American Kestrel,630123085,Nathan Wall,small_raptors
Great Gray Owl,628333480,Xin Cen,owl
Steller's Jay,617895579,Mason Maron,robins
Trumpeter Swan,614128872,Andrew Thomas 🦅🪶,geese
Bank Swallow,568718441,Liam Hutcheson,swallows
American Redstart,479988491,Mason Maron,robins
Sooty Grouse,251503911,Mason Maron,quails
Black Turnstone,284349941,Mason Maron,colourful_waders
American Crow,188179371,Mason Maron,black_white
Anna's Hummingbird,56829481,Grace Oliver,hummingbird
Surfbird,391175481,Mason Maron,hard_waders
Rough-legged Hawk,311455221,RJ Baltierra,big_raptors
Least Sandpiper,608702731,Mason Maron,plovers
Hammond's Flycatcher,485787951,Mason Maron,wagfantail
Northern Flicker,230999961,Mason Maron,woodpecker
Red Crossbill,316838271,Mason Maron,little_colourful_birds
Red-naped Sapsucker,61511411,Marlene Cashen,woodpecker
Pigeon Guillemot,227794221,Mason Maron,pigeons_doves
Greater Scaup,99198871,Eric Heisey,ducks
Snow Bunting,303381331,Mason Maron,lbb
Red-winged Blackbird,341809521,Mason Maron,ground_mbb
Short-eared Owl,613289658,Katie Warner,owl
White-headed Woodpecker,476667741,Mason Maron,woodpecker
Wood Duck,525288931,Oscar Wainwright,ducks
Hutton's Vireo,121818681,Ryan Schain,lbb
Least Sandpiper,634704456,Trillium Magus,plovers
Black-capped Chickadee,633524407,Mason Maron,tit
Grasshopper Sparrow,621368825,Mason Maron,lbb
Black Turnstone,390981021,Mason Maron,colourful_waders
Killdeer,200766851,Wayne Sladek,plovers
Northern Hawk Owl,626427536,Garrett Hughes,big_raptors
Black-footed Albatross,174355971,Jonathan Eckerson,seabirds
Snow Bunting,303709951,Mason Maron,lbb
Semipalmated Plover,331772921,Mason Maron,plovers
Black Turnstone,197331841,Mason Maron,colourful_waders
Red Phalarope,526384481,Joey McCracken,colourful_waders
Rhinoceros Auklet,474780941,Eric Ellingson,puffin_and_co
Steller's Jay,172070541,Drew Beamer,robins
Cassin's Finch,340746321,Mason Maron,finches
Band-tailed Pigeon,443781681,Mason Maron,pigeons_doves
Loggerhead Shrike,52864161,Christopher Clark,songbird
Dark-eyed Junco,217848501,Mason Maron,lbb
Eastern Bluebird,509408321,Lisa Hill,little_colourful_birds
Varied Thrush,515928471,Liam Hutcheson,ground_mbb
Black Turnstone,531036701,Oscar Wainwright,colourful_waders
Northern Pintail,429491951,Christian Hagenlocher,ducks
Ruby-crowned Kinglet,389954911,Mason Maron,lbb
Pelagic Cormorant,511602521,Mason Maron,cormorant
Little Bunting,610450504,Liam Hutcheson,lbb
Osprey,458108741,Mason Maron,big_raptors
Rough-legged Hawk,319350221,Mason Maron,big_raptors
Gray-crowned Rosy-Finch,394635041,Lisa Hill,finches
Rufous Hummingbird,549985061,Nathan Wall,hummingbird
Sora,295616381,Matt Dalessio,rail_crake
Surfbird,287645591,Mason Maron,hard_waders
Red-breasted Sapsucker,475307721,Mason Maron,woodpecker
Surfbird,391174981,Mason Maron,hard_waders
Bufflehead,295616351,Matt Dalessio,funky_ducks
Sooty Grouse,352361561,Herbert Fechter,quails
Rufous Hummingbird,209510681,Ken Pitts,hummingbird
Gray-crowned Rosy-Finch,611178876,Nathan Wall,finches
Bald Eagle,285750571,Mason Maron,big_raptors
American Crow,174367521,Jonathan Eckerson,black_white
Rhinoceros Auklet,217129351,Eric Ellingson,puffin_and_co
Red-tailed Hawk,319472391,Mason Maron,big_raptors
White-crowned Sparrow,231393401,Mason Maron,lbb
Rufous Hummingbird,350892691,Ann Stinely,hummingbird
American Dipper,308906641,Garrett Hughes,mbb
Golden-crowned Kinglet,627189349,Mason Maron,lbb
Least Sandpiper,400163201,Neil Pankey,plovers
Ruby-crowned Kinglet,389954771,Mason Maron,lbb
South Polar Skua,254614501,Mason Maron,seabirds
Ruby-crowned Kinglet,389954781,Mason Maron,lbb
Long-tailed Jaeger,475869191,Mason Maron,seabirds
Varied Thrush,525627151,Oscar Wainwright,ground_mbb
Siberian Accentor,213771151,mark lundgren,mbb
Black-capped Chickadee,317647531,Mason Maron,tit
Mountain Chickadee,155067991,Michael Woodruff,tit
Short-billed Gull,623580314,Mason Maron,seabirds
Purple Martin,622253620,Liam Hutcheson,swallows
Mountain Plover,192229351,Janine Schutt,plovers
Pacific Wren,630883461,Nathan Wall,lbb
Pine Grosbeak,630770270,Nathan Heath,finches
Chestnut-collared Longspur,624729177,Mason Maron,lbb
Wilson's Warbler,623606635,Liam Hutcheson,lbb
Northern Harrier,514076121,Ken Pitts,big_raptors
Orange-crowned Warbler,476666361,Mason Maron,lbb
Black-necked Stilt,374200191,Marcus Vorwaller 🦆,colourful_waders
Anna's Hummingbird,121818611,Ryan Schain,hummingbird
Trumpeter Swan,399298991,Carl Bergstrom,geese
Common Murre,175916631,Phil Green,puffin_and_co
Clark's Nutcracker,257195801,Mason Maron,mbb
White-breasted Nuthatch,626845024,Mason Maron,lbb
White-tailed Ptarmigan,117115981,Will Brooks,quails
Least Sandpiper,174356111,Jonathan Eckerson,plovers
Common Yellowthroat,164596101,Mason Maron,little_colourful_birds
Violet-green Swallow,331336371,Mason Maron,swallows
Hooded Oriole,506675371,Mason Maron,honeyeaters
Canada Jay,290826271,Mason Maron,robins
Long-eared Owl,525398601,Liam Hutcheson,owl
Short-eared Owl,540035391,Liam Hutcheson,owl
Great Blue Heron,463504541,Mason Maron,herons
Great Gray Owl,426374681,RJ Baltierra,owl
Surfbird,391174871,Mason Maron,hard_waders
Gadwall,544675931,Mason Maron,ducks
Snowy Plover,626923368,Mason Maron,plovers
Western Gull,351624571,Mason Maron,seabirds
White-tailed Ptarmigan,473681391,Jason Ransom,quails
Ring-necked Pheasant,212385761,Mason Maron,walking_birds
Hutton's Vireo,633415320,Mason Maron,lbb
Gray-crowned Rosy-Finch,611052760,Neil Pankey,finches
Yellow-billed Loon,527248371,Liam Hutcheson,puffin_and_co
American Barn Owl,473868231,Nathan Wall,owl
Gray-crowned Rosy-Finch,611178823,Nathan Wall,finches
Dusky Grouse,578165021,Liam Hutcheson,quails
Savannah Sparrow,570663701,Mason Maron,lbb
Dark-eyed Junco,511970421,Liam Hutcheson,lbb
Yellow-headed Blackbird,461141181,Mason Maron,ground_mbb
Killdeer,399493841,Katie Warner,plovers
Barred Owl,219439001,Garrett Hughes,owl
Surfbird,391175471,Mason Maron,hard_waders
Bullock's Oriole,622047427,John Davis,honeyeaters
Chestnut-backed Chickadee,617081560,Zak Pohlen,tit
American Bittern,243056491,Susan Myers,herons
Semipalmated Plover,227556541,Mason Maron,plovers
Snow Bunting,304157081,Mason Maron,lbb
Fork-tailed Storm-Petrel,349417551,Mason Maron,seabirds
Snow Bunting,299754021,Garrett Hughes,lbb
Snow Bunting,303961271,Mason Maron,lbb
Mountain Bluebird,454881841,Mason Maron,little_colourful_birds
Burrowing Owl,107180481,Amanda Sills,owl
American Dipper,60553151,Ryan Shaw,mbb
Say's Phoebe,315755501,Mason Maron,robins
Eurasian Wigeon,60553321,Ryan Shaw,ducks
Cedar Waxwing,279486871,Mason Maron,little_colourful_birds
Heermann's Gull,174358201,Jonathan Eckerson,seabirds
Short-billed Gull,630874730,Mason Maron,seabirds
Varied Thrush,122453231,Ryan Schain,ground_mbb
Barred Owl,221738711,Mason Maron,owl
Red Knot,617081626,Zak Pohlen,hard_waders
Killdeer,399493811,Katie Warner,plovers
Northern Pygmy-Owl,627062333,Nathan Wall,owl
Chestnut-backed Chickadee,495492931,Mason Maron,tit
Western Screech-Owl,631555887,Liam Hutcheson,owl
White-winged Scoter,433360951,Andrew Thomas 🦅🪶,funky_ducks
Pink-footed Shearwater,482495961,Liam Hutcheson,seabirds
American Three-toed Woodpecker,591092671,Nathan Wall,woodpecker
Glaucous-winged Gull,216226781,Mason Maron,seabirds
Gyrfalcon,32859931,Michael Woodruff,small_raptors
Warbling Vireo,177166991,Rachel Hudson,lbb
Belted Kingfisher,195946851,Mason Maron,kingfishers
Whooper Swan,416182481,Thomas Ford-Hutchinson,geese
Common Raven,482241081,Mason Maron,black_white
Violet-green Swallow,330991241,Katie Warner,swallows
Snow Bunting,304157101,Mason Maron,lbb
Black-capped Chickadee,199969591,Mason Maron,tit
Dunlin,206940501,Mason Maron,plovers
Song Sparrow,216536791,Mason Maron,lbb
Chestnut-collared Longspur,624767559,Mason Maron,lbb
Black Turnstone,390980961,Mason Maron,colourful_waders
Northern Saw-whet Owl,314932871,Nathan Wall,owl
MacGillivray's Warbler,161377991,Mason Maron,lbb
Spotted Towhee,217848371,Mason Maron,finches
Snowy Owl,416356131,Ali Kasperzak,owl
Trumpeter Swan,615709494,Leah Turner,geese
Pigeon Guillemot,172342341,Drew Beamer,pigeons_doves
Glaucous-winged Gull,321959241,Mason Maron,seabirds
Say's Phoebe,304573901,Mason Maron,robins
Brewer's Blackbird,229774111,Mason Maron,ground_mbb
Boreal Owl,490507471,Christopher Lindsey,owl
Red-naped Sapsucker,480514911,Mason Maron,woodpecker
Black-footed Albatross,174356301,Jonathan Eckerson,seabirds
Pigeon Guillemot,172140331,Max  Chalfin-Jacobs,pigeons_doves
Hooded Merganser,520428931,Nathan Wall,funky_ducks
Brown Pelican,256852211,Mason Maron,water_birds
Canada Jay,166324471,Mason Maron,robins
Trumpeter Swan,614128879,Andrew Thomas 🦅🪶,geese
Red-breasted Sapsucker,283304911,Mason Maron,woodpecker
Pacific Loon,635591504,Janine Schutt,puffin_and_co
Yellow-rumped Warbler,630734551,Mason Maron,lbb
Black Turnstone,614840070,Ilya Povalyaev,colourful_waders
White-tailed Ptarmigan,610031581,Nathan Wall,quails
Northern House Wren,569959741,Mason Maron,lbb
Red Crossbill,442708481,Andrew Thomas 🦅🪶,little_colourful_birds
Rock Pigeon,415443321,Christian Hagenlocher,pigeons_doves
Semipalmated Plover,331772911,Mason Maron,plovers
Anna's Hummingbird,197746041,Mason Maron,hummingbird
Calliope Hummingbird,101180331,Tanner Martin,hummingbird
House Finch,267586101,Mason Maron,finches
Ross's Gull,191331021,Ryan Merrill,seabirds
Wandering Tattler,66854601,Eric Ellingson,hard_waders
Long-eared Owl,305344121,Kenneth Trease,owl
Sooty Grouse,251503991,Mason Maron,quails
Northern Pygmy-Owl,613105544,Nathan Wall,owl
Red-shouldered Hawk,613402271,Ken Pitts,big_raptors
Western Bluebird,631885514,Mason Maron,little_colourful_birds
Buller's Shearwater,372102441,Alex Lamoreaux,seabirds
American Crow,174367511,Jonathan Eckerson,black_white
Boreal Owl,84003441,Nicholas Brasier,owl
Gray-crowned Rosy-Finch,483093111,Mason Maron,finches
Townsend's Solitaire,308527971,Jordan Gunn,ground_mbb
Trumpeter Swan,615709480,Leah Turner,geese
Steller's Jay,75762831,Joshua Covill,robins
Marsh Wren,215875761,Mason Maron,lbb
